route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
D,ESP1_1,ESP1_D_1_26.D19,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D20,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_26.D21,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D22,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_26.D23,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D24,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_26.D25,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D26,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_26.D27,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D28,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_26.D29,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D01,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_26.D02,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D03,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_26.D04,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D05,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_26.D06,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_26.D07,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D3,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D4,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D5,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D6,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D7,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D8,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D9,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D10,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D11,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D12,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D13,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D14,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D15,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D16,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D17,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D18,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D19,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D20,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D21,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D22,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D23,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D24,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D25,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D26,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D27,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D28,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D29,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D30,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D31,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D01,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D02,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D03,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D04,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_27.D05,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_27.D06,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D3,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D4,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D5,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D6,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D7,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D8,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D9,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D10,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D11,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D12,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D13,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D14,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D15,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D16,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D17,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D18,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D19,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D20,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D21,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D22,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D23,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D24,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D25,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D26,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D27,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D28,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D29,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D30,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D31,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D01,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D02,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D03,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D04,São Sebastião,0,ESP1_shp_vermelha_ap-ss
D,ESP1_1,ESP1_D_1_28.D05,Aeroporto,1,ESP1_shp_vermelha_ss-ap
D,ESP1_1,ESP1_D_1_28.D06,São Sebastião,0,ESP1_shp_vermelha_ap-ss
C,ESP1_1,ESP1_C_1_31.C1,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C2,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C3,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C4,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C5,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C6,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C7,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C8,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C9,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C10,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C11,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C12,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C13,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C14,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C15,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C16,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C17,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C18,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C19,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C20,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C21,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C22,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C23,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C24,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C25,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C26,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C27,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C28,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C29,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C30,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C31,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C01,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C02,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C03,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C04,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C05,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_31.C06,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_31.C07,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C1,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C2,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C3,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C4,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C5,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C6,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C7,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C8,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C9,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C10,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C11,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C12,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C13,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C14,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C15,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C16,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C17,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C18,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C19,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C20,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C21,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C22,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C23,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C24,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C25,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C26,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C27,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C28,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C29,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C30,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C01,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C02,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C03,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C04,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C05,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C06,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_32.C07,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_32.C08,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C1,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C2,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C3,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C4,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C5,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C6,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C7,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C8,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C9,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C10,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C11,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C12,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C13,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C14,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C15,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C16,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C17,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C18,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C19,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C20,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C21,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C22,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C23,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C24,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C25,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C26,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C27,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C28,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C29,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C30,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C01,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C02,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C03,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C04,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C05,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_33.C06,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_33.C07,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C1,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C2,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C3,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C4,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C5,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C6,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C7,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C8,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C9,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C10,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C11,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C12,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C13,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C14,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C15,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C16,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C17,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C18,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C19,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C20,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C21,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C22,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C23,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C24,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C25,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C26,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C27,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C28,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C29,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C30,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C01,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C02,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C03,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C04,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C05,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_34.C06,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_34.C07,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C1,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C2,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C3,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C4,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C5,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C6,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C7,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C8,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C9,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C10,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C11,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C12,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C13,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C14,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C15,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C16,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C17,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C18,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C19,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C20,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C21,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C22,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C23,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C24,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C25,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C26,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C27,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C28,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C29,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C30,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C31,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C01,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C02,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C03,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C04,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C05,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_35.C06,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_35.C07,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_36.C1,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_36.C2,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_36.C3,Cais Do Sodré,1,ESP1_shp_verde_te-cs
C,ESP1_1,ESP1_C_1_36.C4,Telheiras,0,ESP1_shp_verde_cs-te
C,ESP1_1,ESP1_C_1_36.C5,Cais Do Sodré,1,ESP1_shp_verde_te-cs
